cancer_type,trial_id,rule,rule_section,overall_frequency,n_trials,enrollment_mean,enrollment_std,site_mean,site_std,recruitment_months_mean,recruitment_months_std,epsm_mean,epsm_std,start_date_mean,start_date_std_yrs,Overall,White,Asian,African-American,Female,Male,18-50,50-65,>65,cluster_id,cluster_center_rule
breast_cancer,NCT01572038,max absolute neutrophil count (cells per mm³): 1500.0,exclusion,0.09510086455331412,66,1043.467741935484,1645.0802533390174,88.25757575757575,209.01389799989272,62.454372901153455,43.343107532724666,3.314021696493661,8.271118969506219,2008-06-19,6.84,0.5810114881816981,0.6298449612403101,1.3574660633484164,0.1724137931034483,0.5810114881816981,0.0,0.205761316872428,0.5641025641025641,0.6229316721822075,1776,min absolute neutrophil count (/mm3): 1500.0
breast_cancer,NCT01572038,max platelet count (cells per mm³): 100000.0,exclusion,0.15561959654178675,108,1471.5673076923076,2545.0873743348197,88.82407407407408,196.25630908145303,68.58068198409852,43.336803451886624,4.294747133145364,8.769373659911802,2006-06-09,6.79,4.621682292354417,4.828811369509044,3.619909502262444,3.706896551724138,4.621682292354417,0.0,1.440329218106996,4.102564102564102,5.119719680747518,1777,min platelet count (x10^9 /l): 100.0
breast_cancer,NCT01572038,"the patient has total bilirubin greater than the upper limit of normal, unless the patient has documented gilbert’s syndrome: descriptive",exclusion,0.040345821325648415,28,1439.3214285714287,1956.3330030398886,230.67857142857142,328.16629180853585,59.66303735686126,34.508506760568345,2.374682993185349,7.513004264121839,2010-09-14,5.64,15.726924600554602,15.406976744186046,9.95475113122172,18.53448275862069,15.726924600554602,0.0,17.48971193415638,13.58974358974359,16.371423009538642,1808,"the patient has a total serum bilirubin level less than or equal to 1.5 times the upper limit of normal (uln), or less than or equal to 3.0 times uln if the patient has gilbert’s disease: descriptive"
breast_cancer,NCT01572038,"the patient has ast (sgot) or alt (sgpt) greater than 2.5 times the upper limit of normal, or greater than 5 times the upper limit of normal in patients with liver metastases: descriptive",exclusion,0.06772334293948126,47,915.4782608695652,1566.567964821762,68.95744680851064,125.14147775301784,56.86443785716468,37.259885021772476,2.5185860605421175,5.970377983627224,2009-06-21,6.78,3.921827545226463,3.55297157622739,2.7149321266968327,6.120689655172414,3.921827545226463,0.0,0.823045267489712,2.4615384615384617,4.769320615145026,1807,"the patient has ast, alt, and alkaline phosphatase levels less than or equal to 2.5 times the upper limit of normal (uln), with exceptions for patients with documented liver or bone metastases: descriptive"
breast_cancer,NCT01572038,"the patient has alkaline phosphatase levels greater than 2.5 times the upper limit of normal, or greater than 5 times the upper limit of normal in patients with liver metastases, or greater than 10 times the upper limit of normal in patients with bone metastases: descriptive",exclusion,0.10230547550432277,71,935.2608695652174,1353.7036196190882,70.22535211267606,175.4892098582131,64.37502488750846,45.19083300724513,3.986305681509686,9.72574724041092,2009-04-13,6.13,4.383995774461904,4.457364341085271,4.97737556561086,3.8793103448275854,4.383995774461904,0.0,3.497942386831276,3.5384615384615383,4.78878722990072,1807,"the patient has ast, alt, and alkaline phosphatase levels less than or equal to 2.5 times the upper limit of normal (uln), with exceptions for patients with documented liver or bone metastases: descriptive"
breast_cancer,NCT01572038,max serum creatinine (mg/dl): 2.0,exclusion,0.1786743515850144,124,1104.7899159663866,1548.6385429940078,86.43548387096774,167.20491502556692,69.72233331428897,42.2614364826441,4.24986256274892,9.178877913029115,2006-07-28,6.59,11.910735507724812,12.09625322997416,9.049773755656108,11.46551724137931,11.910735507724812,0.0,6.172839506172839,11.435897435897436,12.633832976445396,1804,max serum creatinine (mg/dl): 2.0
breast_cancer,NCT01572038,max serum creatinine (µmol/l): 177.0,exclusion,0.1642651296829971,114,1155.8545454545454,1607.3048718665473,89.13157894736842,194.00686572824495,71.18798502466963,42.276702936159104,4.557997440659695,9.405635852644988,2006-11-10,6.25,22.184075003301203,22.561369509043928,10.85972850678733,22.32758620689655,22.184075003301203,0.0,11.11111111111111,18.307692307692307,24.703134124975666,1804,max serum creatinine (mg/dl): 2.0
breast_cancer,NCT01572038,"the patient has international normalized ratio (inr) and activated partial thromboplastin time (aptt) or partial thromboplastin time (ptt) greater than 1.5 times the upper limit of normal, unless on therapeutic anti coagulation: descriptive",exclusion,0.008645533141210375,6,456.6,316.4969194162875,35.333333333333336,42.730161088704854,51.537450722733254,38.62472610685935,2.847594892417684,5.469938400598539,2013-03-11,6.21,1.927901756239271,1.3565891472868217,0.4524886877828054,5.258620689655173,1.927901756239271,0.0,1.2345679012345678,1.641025641025641,2.1023943936149503,1806,"the patient has partial thromboplastin time (ptt or aptt) and international normalized ratio (inr) less than or equal to 1.5 times uln, except for patients receiving anticoagulation therapy: descriptive"
breast_cancer,NCT01572038,max systolic blood pressure (mm hg): 150.0,exclusion,0.01585014409221902,11,985.8181818181819,1197.2602739740275,166.1818181818182,377.48796488943015,48.470911480109905,29.486508331342662,1.7921158662938903,3.1618312001512265,2009-03-21,5.96,14.102733394955765,14.292635658914728,3.619909502262444,15.086206896551724,14.102733394955765,0.0,7.818930041152264,11.025641025641026,15.865291025890595,1781,min systolic blood pressure (mmhg): 90.0
breast_cancer,NCT01572038,max diastolic blood pressure (mm hg): 100.0,exclusion,0.01585014409221902,11,1204.0,1647.4213790041697,73.27272727272727,78.33146354957363,55.513080874447496,33.69351889097946,1.9893849797805498,3.3680670043832115,2006-06-04,5.67,2.456094018222633,1.9218346253229972,0.4524886877828054,5.689655172413793,2.456094018222633,0.0,1.851851851851852,1.8974358974358971,2.725326065797158,1781,min systolic blood pressure (mmhg): 90.0
breast_cancer,NCT01572038,"the patient has clinically significant cardiovascular disease, including cerebrovascular accident or stroke or myocardial infarction within 6 months prior to first study medication, unstable angina, congestive heart failure of nyha grade ii or higher, or serious cardiac arrhythmia requiring medication: descriptive",exclusion,0.3559077809798271,247,937.2875,1186.8407787705644,92.62348178137651,172.2750445975271,60.60042233558464,44.507710750727554,3.5960399252740767,8.93259196616531,2009-02-07,6.86,0.5017826488841939,0.5167958656330749,0.4524886877828054,0.4310344827586206,0.5017826488841939,0.0,0.205761316872428,0.5128205128205128,0.5255985984037376,1820,the patient has a history of myocardial infarction within 6 months prior to randomization: descriptive
breast_cancer,NCT01572038,"the patient has a current known infection with hiv, hepatitis b virus, or hepatitis c virus: descriptive",exclusion,0.10518731988472622,73,769.9041095890411,912.4373215061522,124.08219178082192,198.66811754396502,45.91381203535362,26.376054873154995,4.249335614960661,8.677648105314173,2014-01-23,4.83,0.4489634226858576,0.4037467700258398,0.0,0.7758620689655172,0.4489634226858576,0.0,0.411522633744856,0.358974358974359,0.4866653688923496,1797,the patient has known acute or chronic-active infection with hepatitis b surface antigen or hepatitis c virus: descriptive
breast_cancer,NCT01572038,the patient has dyspnea at rest due to complications of advanced malignancy or other disease requiring continuous oxygen therapy: descriptive,exclusion,0.021613832853025938,15,647.8,586.76731820568,150.73333333333332,197.98213002572683,39.8729741568112,28.592330565247785,5.25232089728389,10.901073941362842,2013-06-25,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767,the patient has severe dyspnea at rest or requires supplementary oxygen therapy: descriptive
breast_cancer,NCT01572038,the patient has had a major surgical procedure or significant traumatic injury within 14 days prior to first study drug administration or anticipates the need for major surgery during the course of study treatment: descriptive,exclusion,0.11239193083573487,78,654.6578947368421,1061.0397737142132,71.06410256410257,129.2844784070244,41.65440210249671,25.082386470740364,3.253882966804282,7.128362988304834,2012-02-26,5.9,0.1584576785950086,0.1776485788113695,0.0,0.0862068965517241,0.1584576785950086,0.0,0.0,0.1025641025641025,0.1946661475569398,1827,"the patient has had major surgery, chemotherapy, radiotherapy, any investigational agents, or other anti cancer therapy within 2 weeks before randomization: descriptive"
breast_cancer,NCT01572038,the patient has received intravenous antibiotics for infection within 7 days prior to enrolment: descriptive,exclusion,0.03025936599423631,21,577.3157894736842,416.3684336193366,118.71428571428571,119.5454486198211,43.01576872536137,23.270448575685702,2.604079095542086,6.253789058986595,2013-10-09,6.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,the patient has received intravenous antibiotics for infection within 7 days prior to enrolment: descriptive
breast_cancer,NCT01572038,"the patient is currently receiving chronic daily treatment with corticosteroids (continuous for more than 3 months) at a dose equivalent to or greater than 10 mg/day methylprednisolone, excluding inhaled steroids: descriptive",exclusion,0.09077809798270893,63,788.6290322580645,910.0357808471044,92.96825396825396,204.11682046144384,62.41458607095925,44.19640365032515,4.762751797756355,10.888260226610956,2009-10-03,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815,"the patient is currently receiving chronic daily treatment with corticosteroids at a dose greater than 10 mg methylprednisolone or equivalent, excluding inhaled steroids: descriptive"
breast_cancer,NCT01572038,the patient has known hypersensitivity to any of the study medications or to excipients of recombinant human or humanized antibodies: descriptive,exclusion,0.10806916426512968,75,899.1643835616438,1215.8316771030372,83.10666666666667,181.32921928295443,48.04989779529858,30.589296465505953,7.176611787711474,12.884118451043111,2011-12-22,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785,the patient has known hypersensitivity to any of the study medications or to excipients of recombinant human or humanized antibodies: descriptive
breast_cancer,NCT01572038,the patient has received any investigational treatment within 28 days prior to first study drug administration: descriptive,exclusion,0.2420749279538905,168,885.8072289156627,1335.2822782520902,72.25595238095238,140.10740093475553,54.293873898567426,38.512884046618126,3.984865260694727,8.615428149229329,2010-11-26,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827,"the patient has had major surgery, chemotherapy, radiotherapy, any investigational agents, or other anti cancer therapy within 2 weeks before randomization: descriptive"
breast_cancer,NCT01572038,the patient is assessed by the investigator to be unable or unwilling to comply with the requirements of the protocol: descriptive,exclusion,0.1642651296829971,114,639.2212389380531,1152.5639874901374,70.37719298245614,157.63969168832685,58.368093647904125,50.864644202854585,2.6349384621675194,5.818918694001521,2010-11-26,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578,the patient is assessed by the investigator to be unable or unwilling to comply with the requirements of the protocol: descriptive
breast_cancer,NCT01572038,the patient is participating concurrently in any interventional clinical trial: descriptive,exclusion,0.03025936599423631,21,619.6190476190476,609.9860224784234,51.95238095238095,76.69516033654027,55.76544021024968,36.24998813247573,2.850924306910869,5.590389583391865,2009-03-12,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579,the patient is participating concurrently in any interventional clinical trial: descriptive
breast_cancer,NCT04109066,gender: both,inclusion,0.01729106628242075,12,525.25,592.6131844328443,59.083333333333336,75.52417834807284,79.99069207183528,41.80395887399839,0.981216978677499,1.4046587707873406,2006-09-23,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,gender: both
breast_cancer,NCT04109066,min age (years): 18.0,inclusion,0.0994236311239193,69,638.4782608695652,971.3884030950334,44.26086956521739,85.43378106048895,57.01306215309784,38.50660658073154,3.8106788321449074,7.1041249073833646,2009-03-29,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1769,min age (years): 81.0
breast_cancer,NCT04109066,the patient has signed and dated an institutional review board (irb)/independent ethics committee (iec)-approved written informed consent form before any protocol-related procedures that are not part of normal patient care: descriptive,inclusion,0.11815561959654179,82,900.8658536585366,1379.2365284952693,69.5,220.7357086799047,57.405312796287355,33.6633993547183,4.520116951366689,8.238931926687854,2010-09-03,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,the patient has signed and dated an institutional review board (irb)/independent ethics committee (iec)-approved written informed consent form before any protocol-related procedures that are not part of normal patient care: descriptive
breast_cancer,NCT04109066,"the patient is willing and able to comply with scheduled visits, treatment schedules, laboratory tests, tumor biopsies, and other study requirements: descriptive",inclusion,0.22046109510086456,153,1454.5915492957747,2432.391162653538,82.41830065359477,166.50583261394073,70.44726724095975,42.180270210990344,3.021133730390554,7.455812916581777,2005-10-29,6.11,6.325102337250759,5.943152454780361,3.619909502262444,8.879310344827585,6.325102337250759,0.0,0.205761316872428,5.076923076923077,7.377846992408019,581,"the patient is willing and able to comply with scheduled visits, treatment schedules, laboratory tests, tumor biopsies, and other study requirements: descriptive"
breast_cancer,NCT04109066,unilateral invasive breast carcinoma: present,inclusion,0.17435158501440923,121,1738.8275862068965,2487.5915164318453,97.0,175.97471409267865,81.63717852449783,57.0258716177262,5.063224491289979,11.63653265622865,2005-11-10,7.52,99.98679519345042,99.98385012919896,100.0,100.0,99.98679519345042,0.0,100.0,100.0,99.9805333852443,582,unilateral invasive breast carcinoma: present
breast_cancer,NCT04109066,"the patient has localized invasive breast ductal carcinoma confirmed by a local pathologist, with combined primary tumor and node categories of either t1c (tumor size = 2 cm) to t2 (tumor size > 2 cm), n1-n2, or t3-t4, n0-n2: descriptive",inclusion,0.3659942363112392,254,1320.7306122448979,2068.6977354305395,86.0,182.04108470820296,67.04368378821532,42.924386452927806,3.9414082794264687,9.035680902767167,2006-11-19,6.9,26.568070777763104,26.550387596899224,28.054298642533936,26.379310344827587,26.568070777763104,0.0,20.16460905349794,26.871794871794872,27.05859451041464,583,"the patient has localized invasive breast ductal carcinoma confirmed by a local pathologist, with combined primary tumor and node categories of either t1c (tumor size = 2 cm) to t2 (tumor size > 2 cm), n1-n2, or t3-t4, n0-n2: descriptive"
breast_cancer,NCT04109066,"the patient has axillary lymph node status assessed by fine needle biopsy or core biopsy, unless there is no suspicion for positive axillary lymph nodes radiographically or a pathological report is already available: descriptive",inclusion,0.02881844380403458,20,1791.45,1628.501554545741,157.1,207.16962284943932,85.58311432325885,38.586920236050446,1.4487595635433208,2.7905333824545515,2007-03-25,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584,"the patient has axillary lymph node status assessed by fine needle biopsy or core biopsy, unless there is no suspicion for positive axillary lymph nodes radiographically or a pathological report is already available: descriptive"
breast_cancer,NCT04109066,the patient with tumors classified as t1c-t2 without nodal involvement is not eligible: descriptive,inclusion,0.19596541786743515,136,1216.9926470588234,1594.4932063607919,103.83823529411765,186.20662440331589,66.62665521075508,42.70373911959998,4.2500685703891286,9.922731730887095,2007-11-20,6.42,0.0660240327479202,0.0484496124031007,0.0,0.1724137931034483,0.0660240327479202,0.0,0.0,0.1025641025641025,0.0583998442670819,585,the patient with tumors classified as t1c-t2 without nodal involvement is not eligible: descriptive
breast_cancer,NCT04109066,the patient with a multifocal tumor (defined as 2 or more foci of cancer within the same breast quadrant) must have the largest lesion measuring at least 2 cm and designated as the target lesion for subsequent tumor evaluations: descriptive,inclusion,0.03025936599423631,21,1346.95,1805.0235885614234,42.23809523809524,68.4995655182606,60.369579500657025,53.03903348045551,9.962383735045309,15.421770818413098,2009-03-04,8.04,0.0396144196487521,0.0484496124031007,0.0,0.0,0.0396144196487521,0.0,0.0,0.1025641025641025,0.0194666147556939,586,the patient with a multifocal tumor (defined as 2 or more foci of cancer within the same breast quadrant) must have the largest lesion measuring at least 2 cm and designated as the target lesion for subsequent tumor evaluations: descriptive
breast_cancer,NCT04109066,"the patient with reasonable suspicion of advanced disease (such as large tumors, clinically positive axillary lymph nodes, or signs and symptoms) must have documentation confirming the absence of distant metastasis (m0) as determined by institutional practice: descriptive",inclusion,0.21037463976945245,146,1213.0,1675.9032707914994,75.32191780821918,155.06198693476978,71.50927806315454,52.53964032191465,4.38540806281806,9.596796859446412,2007-01-13,6.61,0.1188432589462564,0.1453488372093023,0.0,0.0,0.1188432589462564,0.0,0.0,0.1538461538461538,0.1167996885341639,587,"the patient with reasonable suspicion of advanced disease (such as large tumors, clinically positive axillary lymph nodes, or signs and symptoms) must have documentation confirming the absence of distant metastasis (m0) as determined by institutional practice: descriptive"
breast_cancer,NCT04109066,"the patient has documentation of t1c-t2 (tumor size > 2 cm), clinical node stage (cn)1-cn2, or t3-t4, cn0-cn2: descriptive",inclusion,0.15994236311239193,111,1243.1415094339623,1545.8158113570676,79.4054054054054,165.16638323924803,65.30848525828304,44.756965892758366,5.458752399286943,10.552138150595827,2008-02-26,6.53,0.013204806549584,0.0161498708010335,0.0,0.0,0.013204806549584,0.0,0.0,0.0,0.0194666147556939,588,"the patient has documentation of t1c-t2 (tumor size > 2 cm), clinical node stage (cn)1-cn2, or t3-t4, cn0-cn2: descriptive"
breast_cancer,NCT04109066,"the patient must have measurable disease based on response evaluation criteria in solid tumors (recist) v1.1, as determined by local radiology review: descriptive",inclusion,0.11239193083573487,78,535.5657894736842,486.12750962482573,128.1153846153846,155.47363586329178,53.798510731493636,31.916158166692487,1.186464699261312,2.647075947073978,2011-01-15,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796,"the patient has either measurable disease, defined as at least one measurable lesion as per recist 1.1 criteria, or non measurable disease: descriptive"
breast_cancer,NCT04109066,"the patient must have measurable disease based on modified recist v1.1, as determined by local radiology review: descriptive",inclusion,0.1340057636887608,93,647.5268817204301,709.1864995312196,118.2258064516129,147.5553049620392,51.95628943986368,26.153695928811626,2.1099231343582234,5.805361054221916,2011-02-16,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796,"the patient has either measurable disease, defined as at least one measurable lesion as per recist 1.1 criteria, or non measurable disease: descriptive"
breast_cancer,NCT04109066,estrogen receptor positive breast cancer: present,inclusion,0.14985590778097982,104,1205.8725490196077,1738.1822055339949,97.625,143.12484790342535,66.05378066141043,43.665961745656034,2.527737662230484,7.9281965150325115,2007-06-22,6.61,99.5114221576654,99.49935400516796,100.0,99.48275862068964,99.5114221576654,0.0,99.58847736625516,99.5897435897436,99.47440140159628,589,estrogen receptor positive breast cancer: present
breast_cancer,NCT04109066,"the patient has er+ breast cancer with or without progesterone receptor (pgr) expression, determined on the most recently analyzed tissue sample, tested locally and confirmed by the central laboratory, as defined in the relevant asco-cap guidelines: descriptive",inclusion,0.18011527377521613,125,1050.4112903225807,1604.576473320384,111.856,190.87915041857275,56.95746136553686,39.197063423970945,3.4293404302483474,9.253299381595426,2009-05-26,5.84,12.45213257625776,11.69250645994832,9.049773755656108,17.155172413793103,12.45213257625776,0.0,8.436213991769547,9.64102564102564,13.899162935565505,1819,the patient is a woman with histologically confirmed estrogen receptor positive and or progesterone receptor positive invasive carcinoma of the breast: descriptive
breast_cancer,NCT04109066,"the patient has her2- breast cancer tested in the local laboratory, defined as a negative in situ hybridization test or an immunohistochemistry (ihc) status of 0, 1+, or 2+; if ihc is 2+, a negative in situ hybridization (fish, cish, or sish) test is required: descriptive",inclusion,0.16714697406340057,116,884.0350877192982,1058.7548616960569,117.66379310344827,174.2086676806079,54.52558898066453,33.98668386096939,3.120526115679369,8.844820635770576,2011-05-18,5.73,0.2508913244420969,0.2906976744186046,0.4524886877828054,0.0,0.2508913244420969,0.0,1.02880658436214,0.4102564102564102,0.1167996885341639,1811,"the patient has her2-positive disease, defined as immunohistochemistry (ihc) 3+ or in situ hybridization (ish) positive, as determined in a local laboratory experienced or certified in her2-expression testing using an accurate and validated assay: descriptive"
breast_cancer,NCT04109066,"the patient has either grade 3 breast cancer of ductal histology or grade 2 breast cancer of ductal histology with an er expression level percentage between 1-10%, tested locally and confirmed by central laboratory: descriptive",inclusion,0.14985590778097982,104,732.5346534653465,1221.7360890499751,86.1923076923077,148.86979238880193,56.433138707885725,41.9404208637866,2.9964048033261963,7.137383250096569,2009-03-23,7.12,0.9507460715700516,0.791343669250646,0.9049773755656108,1.8103448275862069,0.9507460715700516,0.0,3.08641975308642,1.435897435897436,0.5645318279151256,590,"the patient has either grade 3 breast cancer of ductal histology or grade 2 breast cancer of ductal histology with an er expression level percentage between 1-10%, tested locally and confirmed by central laboratory: descriptive"
breast_cancer,NCT04109066,the patient is eligible for neoadjuvant chemotherapy: descriptive,inclusion,0.23054755043227665,160,1098.1783439490446,1846.9696161175316,83.3875,135.23959579368852,54.93720731287868,37.92083163937907,3.9446556195102622,8.972169537582431,2009-08-20,6.1,14.261191073550773,13.953488372093023,16.742081447963802,15.43103448275862,14.261191073550773,0.0,24.69135802469136,15.487179487179487,12.80903250924664,591,the patient is eligible for neoadjuvant chemotherapy: descriptive
breast_cancer,NCT04109066,the patient is eligible for surgery: descriptive,inclusion,0.02881844380403458,20,1228.25,2437.4562209293867,115.2,193.13742039774357,60.404073587385014,52.17256142807467,1.4472247968029441,1.8696202727541504,2006-10-26,5.88,7.0249570843787135,7.089793281653747,3.167420814479638,7.413793103448276,7.0249570843787135,0.0,8.024691358024691,7.435897435897436,6.774381934981506,592,the patient is eligible for surgery: descriptive
breast_cancer,NCT04109066,ecog performance status 0 or 1: descriptive,inclusion,0.23919308357348704,166,684.3939393939394,872.0714105421621,100.62650602409639,162.8248146409805,49.249050732407305,30.579855827312038,3.662782036087614,8.137879015092158,2011-06-15,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786,"the patient has an eastern cooperative oncology group (ecog) performance status of 0, 1, or 2: descriptive"
breast_cancer,NCT04109066,the patient has the ability to swallow oral medication: descriptive,inclusion,0.03602305475504323,25,1240.72,2091.6256341260814,87.36,111.90951702156524,51.0663053000438,33.799892642320536,3.1193035237486026,8.990483850298492,2010-10-21,5.75,1.333685461507989,1.5665374677002584,1.3574660633484164,0.0862068965517241,1.333685461507989,0.0,0.823045267489712,0.8205128205128205,1.5767957952112128,593,the patient has the ability to swallow oral medication: descriptive
breast_cancer,NCT04109066,the patient agrees to provide primary breast tumor tissue at baseline (collected within 90 days prior to enrollment if ffpe block is submitted or prepared within 60 days prior to enrollment from a tissue sample collected within 90 days prior to enrollment) and at surgery: descriptive,inclusion,0.04610951008645533,32,1807.9032258064517,1819.2228259129172,148.3125,253.6848994832102,88.76580978975034,44.15993636103754,2.994920264301297,6.38498570588626,2008-01-11,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594,the patient agrees to provide primary breast tumor tissue at baseline (collected within 90 days prior to enrollment if ffpe block is submitted or prepared within 60 days prior to enrollment from a tissue sample collected within 90 days prior to enrollment) and at surgery: descriptive
breast_cancer,NCT04109066,"the patient provides tumor tissue in the format of either one ffpe tissue block containing 20 mm3 of tissue or unstained tumor tissue sections (22 slides) from the primary breast tumor lesion, with at least 15 slides submitted: descriptive",inclusion,0.010086455331412104,7,1261.142857142857,1132.133300245077,217.71428571428572,145.51484951224543,52.14473437206683,18.724743846832215,8.142787904249312,21.337416378145342,2014-06-09,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811,"the patient has her2-positive disease, defined as immunohistochemistry (ihc) 3+ or in situ hybridization (ish) positive, as determined in a local laboratory experienced or certified in her2-expression testing using an accurate and validated assay: descriptive"
breast_cancer,NCT04109066,the patient must provide a fresh tumor biopsy if a recent tumor specimen is not available: descriptive,inclusion,0.011527377521613832,8,979.125,1519.7261442679167,23.0,38.670771539091014,34.899255365746825,10.103272051408506,3.4244956680634084,3.969536517660903,2008-09-22,9.37,0.7262643602271227,0.5490956072351422,0.4524886877828054,1.7241379310344829,0.7262643602271227,0.0,0.205761316872428,0.9230769230769232,0.7007981312049835,595,the patient must provide a fresh tumor biopsy if a recent tumor specimen is not available: descriptive
breast_cancer,NCT04109066,"the patient may be re-enrolled if previously discontinued as a pretreatment failure, provided re-consent and reassessment of inclusion/exclusion criteria: descriptive",inclusion,0.020172910662824207,14,390.85714285714283,406.2910773822625,39.57142857142857,71.11498196119197,62.99403618720308,117.83760248208014,2.9392434212590195,4.290447570423929,2011-12-12,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596,"the patient may be re-enrolled if previously discontinued as a pretreatment failure, provided re-consent and reassessment of inclusion/exclusion criteria: descriptive"
breast_cancer,NCT04109066,"the patient must have pd-l1 status, er status, and er expression level percentage from the central laboratory provided to irt prior to randomization: descriptive",inclusion,0.012968299711815562,9,1607.3333333333333,2090.8771484714257,200.33333333333334,412.3827105978135,74.27361658636296,33.49149712596221,5.497922916107139,14.778953632681116,2010-06-13,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597,"the patient must have pd-l1 status, er status, and er expression level percentage from the central laboratory provided to irt prior to randomization: descriptive"
breast_cancer,NCT04109066,"the patient with unknown or not evaluable pd-l1, er, or her2 status is not eligible: descriptive",inclusion,0.07060518731988473,49,984.734693877551,1654.9062004575744,48.08163265306123,65.17023756244546,58.21287779237844,39.98622905873544,2.4163733413359227,4.580380093088701,2009-05-24,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598,"the patient with unknown or not evaluable pd-l1, er, or her2 status is not eligible: descriptive"
breast_cancer,NCT04109066,"the patient who is a woman of childbearing potential must have a negative serum or urine pregnancy test (minimum sensitivity of 25 iu/l or equivalent units of human chorionic gonadotropin) within 24 hours prior to the start of study treatment, with an extension up to 72 hours permissible in certain situations: descriptive",inclusion,0.12103746397694524,84,972.0238095238095,1186.9112082602246,74.85714285714286,166.65223460176728,54.27670587481171,35.26043688306606,5.611731504093806,11.77805399889084,2011-10-20,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822,"the patient is a woman of childbearing potential using a medically accepted method of contraception to avoid pregnancy during the 2 months preceding the start of study treatment, throughout the study period, and for up to 3 months after the last dose of study treatment: descriptive"
breast_cancer,NCT04109066,"the patient who is a woman of childbearing potential must agree to use effective contraception during the treatment period and for at least 12 months after the last dose of study treatment with nivolumab or nivolumab placebo if receiving cyclophosphamide, or 6 months if not receiving cyclophosphamide: descriptive",inclusion,0.08501440922190202,59,1075.6724137931035,2676.7069149140057,130.4406779661017,207.58781035125594,55.353663509900755,33.505455539852,1.9889365207907839,5.49662624002067,2012-04-19,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,"the patient who is a woman of childbearing potential must agree to use effective contraception during the treatment period and for at least 12 months after the last dose of study treatment with nivolumab or nivolumab placebo if receiving cyclophosphamide, or 6 months if not receiving cyclophosphamide: descriptive"
breast_cancer,NCT04109066,"the patient who is a woman of childbearing potential must agree to follow instructions for contraception for the duration of treatment and for 12 months after the last dose of study treatment if receiving cyclophosphamide, or 6 months if not receiving cyclophosphamide: descriptive",inclusion,0.08069164265129683,56,649.6428571428571,861.1075833656735,127.80357142857143,205.69239342835633,49.686150741505536,30.003508455831252,2.057211338550823,5.5873337021594205,2013-06-17,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600,"the patient who is a woman of childbearing potential must agree to follow instructions for contraception for the duration of treatment and for 12 months after the last dose of study treatment if receiving cyclophosphamide, or 6 months if not receiving cyclophosphamide: descriptive"
breast_cancer,NCT04109066,"the patient who is a male and sexually active with a woman of childbearing potential must agree to follow instructions for contraception and fetal protection for the duration of neoadjuvant treatment and for 12 months after the last dose of cyclophosphamide or 6 months after the last dose of paclitaxel, whichever is the last dose: descriptive",inclusion,0.02881844380403458,20,619.6,1017.4735170483489,163.0,148.64121409056034,40.93626806833113,19.404905390565403,0.9753330492731116,2.81833801499187,2016-01-21,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818,"the patient is a man with pregnant female partners who agrees to remain abstinent or use a condom during the treatment period and for 28 days after the final dose of ipatasertib/placebo or 6 months after the final dose of paclitaxel, whichever occurs later: descriptive"
